Height;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
203;4793917;4947667;5092834;4802708;4829417;4948125;4999334;4776250;4795625;5030459;4627625;4936875;4661541;4750917;4666125;4644791;4697333;4818875;4691541;4770250;4658875;4608041;4750667;4790917;4748417
205;3830791;3713500;3728417;3710167;3767959;3449458;3536333;3622500;3633250;3633292;3652583;3664291;3700917;3793125;3716833;3700167;3720083;3714042;3763500;3761000;3711083;3715375;3704625;3796208;3709750
205;5196458;5076917;4806166;4922542;5058542;5035833;5054458;5058084;5086375;5074000;5069917;5134000;5081042;5074583;5068208;4930500;4979875;4949542;4927625;4993708;5081250;4992833;5033542;5059125;5226000
207;3225042;3308917;3384250;3439709;3461750;3437209;3407708;3425625;3454209;3489416;3444500;3441333;3439541;3444625;3330542;3384208;3367042;3221958;3392166;3310375;3358833;3416084;3433042;3389334;3337125
207;4414459;4586791;4470125;4483375;4587833;4630875;4449417;4533000;4632708;4619208;4519750;4609458;4675792;4430542;4484875;4546708;4567458;4583083;4587125;4600208;4623875;4575750;4482083;4711000;4648500
209;4512083;4540458;4562083;4505625;4566041;4524416;4525250;4524208;4520292;4521750;4498792;4527917;4518667;4530292;4524792;4517958;4507334;4511125;4499792;4503167;4510167;4509084;4516542;4509209;4497792
209;2653667;2710583;2741084;2776500;2767375;2787417;2798542;2808458;2792084;2825958;2815542;2803833;2817708;2829875;2830584;2822125;2841792;2854625;2856250;2840042;2826333;2822708;2820750;2844959;2843083
211;4697625;4871250;4941042;4960083;4988166;4999583;5009833;5008291;5017958;5007083;5021166;5017625;5028292;5030750;5066916;5041041;5030625;5017875;5031208;5008584;5023208;5030375;5017708;5035958;5031208
211;5109625;5127000;5127959;5127958;5128791;5147000;5121542;5133584;5132959;5141209;5131208;5038583;4798334;4974333;5014916;5081875;5078834;5117791;5119042;5144792;5144542;5169833;5149375;5168125;5141000
213;6148250;6270625;6360459;6383333;6394500;6384042;6407667;6317500;6304792;6168958;6396834;6520375;6521250;6555083;6528292;6527291;6536916;6517166;6542625;6538583;6525000;6541083;6542333;6532834;6533208
213;4644750;4775375;4796125;4805875;4828750;4820875;4844250;4846334;4828167;4847917;4825917;4840750;4854375;4836209;4841750;4841458;4834458;4836667;4848459;4851666;4853833;4837084;4867000;4855459;4840417
215;6462042;6450125;6449708;6438666;6458875;6452042;6449625;6444541;6434750;6425000;6445917;6435292;6450250;6452333;6448542;6443917;6436250;6454834;6441792;6450709;6438000;6450167;6457375;6454375;6442959
215;4468167;4488667;4512709;4488917;4483000;4494125;4498209;4496417;4524041;4185833;4304292;4350458;4398000;4436291;4434250;4502917;4441584;4452375;4455791;4458541;4467166;4457291;4464708;4461208;4472000
217;5159875;5144750;5147750;5151084;5157708;5155791;5138875;5145875;5148000;5158167;5161125;5154125;5135417;5166875;5141292;5163709;5151959;5165000;5173625;5174250;5152875;5168291;5172125;5153792;5156333
217;6472666;6696667;6780083;6829000;6924333;6873000;6896042;6891250;6885708;6872750;6896916;6888375;6883375;6905166;6908291;6894500;6887917;6889708;6886333;6948000;6897791;6907375;6875917;6869042;6910167
219;6324750;6298750;6296583;6311459;6285500;6324250;6305750;6307792;6299291;6324500;6311500;6310334;6317333;6297000;6325292;6323417;6330209;6317000;6327875;6332667;6303958;6316208;6294333;6314875;6311625
219;5229167;5389167;5396458;5474833;5474084;5494834;5532375;5532750;5537208;5550583;5536042;5556667;5572166;5552542;5571959;5572333;5563541;5577833;5568167;5575958;5590042;5584458;5653333;5651250;5598916
221;6882666;6913417;6902917;6914875;6899417;6914917;6908042;6902500;6906000;6895125;6935292;6902208;6901209;6915333;6894666;6916542;6889333;6703167;6766666;6797292;6837667;6838875;6877000;6861125;6877167
221;3843375;3841834;3834000;3839750;3866334;3860792;3850000;3848333;3860750;3860458;3861083;3852125;3849000;3873125;3861542;3856375;3852500;3861625;3861500;3848666;3852750;3877167;3860792;3860167;3857875
223;7373833;7342542;7342833;7332416;7361542;7314584;7344833;7343791;7350791;7332333;7343333;7172791;7104916;7299458;7345583;7346417;7338417;7343625;7339250;7335875;7364625;7364042;7366834;7385042;7350583
223;5800166;5982208;6074333;6130375;6144958;5967041;5943542;5835417;6056333;6092708;6076042;6225542;6168042;6163667;6153541;6122875;6149042;6156041;6125458;6193834;6158375;6160708;6193375;6201875;6182209
225;5555875;5554125;5576167;5259583;5307375;5470541;5557625;5558875;5679083;5651584;5591375;5693791;5583041;5577583;5648709;5594083;5581250;5341417;5387500;5557458;5445041;5525167;5537292;5575708;5570208
225;4698166;4756166;4707208;4729625;4762209;4736250;4745000;4760417;4754125;4714125;4700959;4756583;4713042;4736583;4729916;4499000;4485916;4613583;4590625;4595625;4668500;4711292;4777416;4711959;4754042
227;5736875;5673458;5650125;5518666;5410750;5525375;5463625;5463167;5590292;5565250;5583916;5608291;5615625;5609250;5616084;5633084;5629083;5620291;5623666;5641916;5618666;5632125;5624333;5625250;5646041
227;4975125;5032834;5034292;5042209;5004709;5015292;5008375;5017250;5013542;5027250;5010625;5025292;5009375;5015542;5015500;5009625;5015917;5014333;5004125;5019916;5001666;5022500;5013541;5009083;5000834
229;3700834;3702292;3699042;3685417;3691167;3694792;3672083;3688416;3682166;3692917;3686250;3686584;3693750;3691417;3681500;3676250;3536333;3584959;3591875;3623083;3642166;3656166;3637958;3665667;3665209
229;3108375;3148917;3154834;3148667;3147958;3145625;3137375;3149250;3138708;3153959;3135750;3143875;3157958;3152334;3143084;3139208;3144375;3148333;3139625;3152083;3152958;3141125;3140708;3151500;3152500
231;5577959;5770000;5867208;5888292;5943584;5955958;6015250;5974000;5973375;5970125;5966792;5977291;5966042;5968333;5962750;5965917;5973750;5965334;5973292;5980125;5970042;5965917;6014042;5991584;5985750
