Height;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
767;57606700;54968400;58645300;54496900;53777900;54049900;57519700;55096800;52084800;50861000;57609300;53974900;50836500;50354700;57479500;51914700;58076400;51774400;50942900;50661600;53619700;52641700;50767900;52485000;50866400
771;84014900;78716000;76179400;78012700;75384300;79262600;82844800;77940900;76217200;79873500;80695100;77648500;76972000;88976900;76831300;83045500;77285000;76635300;86246600;83238200;80724100;84802900;78454900;77284900;74140700
777;59046700;55611600;54339400;54937000;61419500;54364300;55295900;60003400;55800100;60423900;54657700;54232500;57428700;53747800;56142800;53135900;56015500;53887800;66353600;55509100;60020500;56908600;55575600;55244700;54009300
781;83278400;77654200;65675900;65158800;72186400;65962200;64464800;64611300;72289200;64027900;62308200;65976200;63582200;62157700;60553600;69832900;70079300;62824300;60466400;68906500;63982500;62387800;60685800;65672800;75252100
787;72034300;68260900;69021200;65780200;64821400;73912100;78414600;69370900;73817600;70243800;69267300;67350600;68283500;77671500;73489400;67649600;81168700;74431300;68066500;77518200;75840600;69974400;71139100;68956900;69299200
791;51475900;48574900;48391300;57684900;48457700;51588500;50889100;51166700;48903700;46977800;50911200;48645700;49753700;49680400;47333300;49673500;51380800;48634500;57661600;48337300;46263600;46081400;49849800;51228000;47840500
797;90499400;95705700;87683700;90170200;89426200;84495000;83092500;83872400;83716900;81227600;98098300;84016300;89945700;84237100;82346900;81689300;89282600;82871700;87871600;84600400;84613400;85273700;88215000;84011200;95067100
801;85689800;84501000;88874500;81502600;83264600;90556400;101032300;103548900;95332600;89302000;88619700;87416600;90781600;87804600;79643000;81959200;78320300;80433100;82892800;82454700;79334700;77358200;90113300;78379900;85210500
807;59164800;60417700;55030700;54485800;59081000;56100600;57201400;54726600;54218500;63106700;59884700;58959800;60748200;63297900;54816100;54980000;57621400;59323500;61623100;58185300;56484600;56027100;64706100;59255700;54704100
811;61955000;61702200;62640700;57473100;60556000;61363300;58656000;57809700;63282600;60418700;65245300;56658300;56578500;57153700;56616200;59691000;56877200;58217300;65300200;60130100;57132600;63429700;60805100;58684600;58172400
817;88928800;90424100;81736500;88666400;82861300;77352800;77210400;88623300;79404700;87082300;82591800;79467300;79532400;85539300;75735000;85627600;81520000;78527300;76984600;85085500;78462400;79827400;81716100;77131700;86883000
821;67307300;66264100;64363700;66091300;65469900;69416000;70058700;70551400;71683900;62865000;67168100;73967400;68544200;69138700;68195800;79124400;65921300;67085700;69433400;65203400;66980200;66503600;81016900;67431400;63612900
827;61146000;57006100;57555800;54308900;60551000;59480300;55458700;53741200;56203600;63772400;54343800;66488200;68603500;67433900;66022200;65930400;62766200;71106100;69420800;72088200;68675200;64232900;61911700;54158600;56268000
831;57588700;55958100;51188700;58012400;61999400;60208700;59632300;57437600;61289000;55569400;54212600;56755900;55240500;57443100;55336900;54730400;58590400;53471700;50796900;56886600;55754200;55447100;63393400;53299800;56097800
837;91677200;82905100;84535700;87290500;82793800;78264000;85753800;85328100;82019700;79659100;83476500;79218000;87613000;79968000;77453000;81071500;88900200;78693400;78551700;91398100;94554400;89598600;88996300;89885100;88731400
841;61935900;59690900;58055700;61631500;64181300;73698800;70946300;59392300;64814500;66356700;65219000;65921300;66415800;63560300;70562300;63683500;68720600;73539400;66286400;62694600;62760500;63691300;67384100;64601600;64103600
847;80491900;80886900;78897800;81282600;79446400;71030400;71834400;65834800;66594900;69491700;67235400;71545700;64472500;67808000;67734800;68396800;68039700;70245800;73690800;78674800;79903800;70467100;68143700;63804300;66537000
851;101765900;99509200;93889500;93823100;96142500;99872500;103232300;100088900;93062700;97778200;102897200;94792600;93678400;93517300;95201600;99817300;94719600;98665400;92380900;92871600;94040200;94156900;103447400;95495400;94428600
857;87212700;87390000;82825100;89727500;78399900;81354700;86395200;91804800;89498400;91058300;87131700;81677800;93021700;81306100;86473900;86547900;83485000;84749100;92926600;83013700;82415100;81885100;90097900;81196400;87680200
861;81710500;90141400;85660200;89069000;86457000;83686000;86804800;90096400;88314900;87629300;91772800;103707200;94152400;92434200;98459100;93698500;101518100;97047700;92581200;99746000;91957000;103079900;98774200;97644300;90950900
867;110345700;115765400;117007500;117524900;113909200;103149200;91302700;110707800;116359500;107667700;111502900;109161800;117473800;109555700;101017700;89959600;94474100;99984000;88282200;92085000;89005100;94464900;100244500;94304500;94750400
871;64805500;62330600;56887600;65962100;66660600;65778000;59431500;61908800;58701400;55949300;73510000;65059400;66847900;61647000;59952800;59655200;62570100;60695600;62073000;65222200;66230300;60861600;56480000;65732600;60413100
877;60835500;60701200;59655400;65866200;55635100;57315000;61365900;64388200;61615400;59868200;71247400;69306200;56692300;62900900;64532300;61752100;61260800;60357300;58983200;66254200;62220100;61446300;66436100;67532200;59909800
881;76233200;70235400;76348300;77393400;79032000;76805600;72780600;77370200;77711500;67827000;70574100;76338700;75070400;73040400;77740800;76893600;66145100;69803300;69582400;71232800;70964100;71714700;81339100;72152900;73284800
887;81667900;74376300;75743400;76312100;73565400;72536400;69279400;65920000;72649500;71256900;79075800;73311700;73782800;78127300;72519500;74369300;78073700;78627500;72614800;75291100;78964000;71708000;67610800;71204900;76220000
891;90346000;94947000;86563100;88596400;92130400;88254300;90648900;89589100;91349500;91069200;95198300;89775100;94201600;85850300;92411800;95895000;92664100;92422700;88620600;89656700;92556400;94345800;88864100;98870300;89778100
897;80682200;86955800;77988900;78153100;81098700;82295100;79940000;84146400;79629000;86260500;87072800;88193600;85381100;91683800;90587100;93358400;88159300;86921000;91221200;93187900;82791900;81491100;89289600;93849600;86580400
901;108515200;108627500;125226200;130710300;111155800;119006800;124330400;117985400;131050700;130816200;129552900;120571400;119107900;116833900;122641100;129617600;118816200;126430600;123874400;119481100;114531200;123912800;115054300;120084700;123025800
907;132972300;118321700;106202800;117335900;105889100;113319700;108403500;114443700;110838300;113000300;111682500;130734200;108646400;108845600;114501100;103470400;116659700;106561600;108283900;103024200;106700400;106549200;107496400;124205600;115895800
911;133308600;130317000;112253300;122992200;116792500;109487900;113086400;112916500;107605700;101794600;106079700;111899000;115181000;103381000;96505700;111822900;120496800;123095400;120406200;110110500;105644900;120503300;124380200;116126400;114251400
917;116689400;123163200;126896400;118388700;119836100;118785600;128641000;129367800;120377900;121440000;129381100;128406300;120669200;122547700;123288600;126759800;123533800;121594600;121782500;127961400;193568500;195465400;190798500;180982800;179654600
921;152246400;145296800;137608300;149425300;175994300;166688800;155718300;167538700;155970900;153373300;161527700;156192300;157227600;150208500;156976900;149494700;156570400;146191600;143366900;142539600;144772600;158466900;166723700;182438600;143127600
927;200321700;200876400;201023700;230299200;205522700;195203000;201385700;166877800;174970700;169353700;165160600;180299400;187814500;188421600;188345900;174398900;178693200;177655200;177506800;191408200;196034000;195904700;180284000;175284000;181477700
931;145722400;152413300;150975000;144086200;135871300;141480100;148895300;147944200;147332900;146565400;159406600;140788100;148684800;171307300;161175600;131343500;148458800;152150700;150717700;165366500;154525900;149859600;140949000;159155100;154349800
937;154675000;178364200;182302000;148119500;167766900;159158400;161215700;171312300;159760300;159663600;164556400;156503800;156183500;164282600;162956800;148193700;160855200;162089700;102866400;105038700;107898800;100310400;101495700;99492100;100973700
941;110163400;110730400;113165500;109081400;104907100;113566300;110045900;114438100;101635600;122064900;103964300;101816900;110164200;102060000;104032200;105937800;114602100;109811600;127099700;109349500;123049900;116265800;115366100;115534800;104155400
947;91710800;85977500;93380300;97947500;88794700;91301500;92518800;98354800;96230900;101590300;95157500;96817600;98277700;102726800;101804900;100404400;97990600;99155300;96741500;91826000;93750000;104111500;102319000;104801100;111594000
951;126293700;119467100;108156300;115931200;103989600;122758400;120807000;122453200;128023300;116982100;111159500;127687600;119491500;129782600;129459000;127000800;124267700;129362900;128367200;125254400;120327000;206522500;203841400;201232200;167784000
957;219565600;201864200;219769700;216721300;214232600;213028600;205818400;211634400;220230200;216923300;220384800;214268700;213282900;206182700;213367300;208415500;207473800;208676100;213585200;217670500;221993200;217890800;217326000;220073500;220519400
961;181747600;186468800;188291400;190545200;185220500;177701200;194503600;218931400;229465500;219240700;210344000;182339900;182513600;187725900;181925200;174358500;189903900;191009000;183412200;192061200;181168600;181345600;188308900;177501300;185706400
967;187719200;175817100;169668800;168464700;177691000;182146600;180664300;189964400;191938800;185870500;191764400;186172500;183651400;181359900;179915500;185471600;182815700;178406400;178665800;180309000;177885200;183952700;187760700;191064400;185351000
971;138093200;145776600;145402100;142379300;136896000;146800500;140759500;137428200;139478500;145416300;142946600;136551500;139739200;141934400;146961600;143118700;152141500;139179000;131150300;139125700;141035100;142086900;144232900;149852800;144488600
977;207856700;234035700;247894400;253861900;243557300;213844800;212157200;220642900;213610700;204279800;216969700;215589200;220953600;213594400;213585400;219602400;220336200;244194100;202344800;211314200;210835600;212423400;206534000;207258500;216275200
981;177815500;232504500;175648700;166816900;176391500;165897400;166754500;172047200;171728900;162706400;164291900;167468200;166639800;171684500;182285400;178421800;169237900;173751000;173672300;162164400;168180000;171808000;173744800;253089700;193639600
987;267478800;235450500;228286700;240449300;230875200;221358100;221297600;225407400;217356700;219132200;226656500;215681300;227535000;229594000;227344400;225986600;229604300;223441700;230217100;226891600;228338100;235568700;225761600;246309900;224229100
991;170951100;171969000;213131700;157785700;156131100;153131900;150941800;150062300;155041700;159866000;159752400;160551200;164768000;160488000;159620900;158690500;157932500;157361900;159969700;171000800;188868200;177653000;166352200;193052200;160669400
997;163752200;163767400;170776900;173478800;172549800;174729200;167496500;164943200;171501800;165485000;162278600;165243700;163032600;163413700;160668000;162275900;161499100;167095700;175578300;177003100;172149900;160257700;157848400;166140700;185959300
1001;174850900;178718700;171396900;175261400;186796500;183329200;185128300;178503800;188570500;192162600;190251100;181187900;188893700;181889300;173698500;179720400;182955200;184661400;184844900;175757400;183761500;179853400;186174500;191989700;184193300
1007;192651500;193834700;195797000;198666500;195087500;195302300;193855500;194920200;196288900;190065300;195517500;209567000;198344700;191757100;188303700;195917100;191264800;188773100;195082800;194194500;196932000;201489500;191411000;189354400;196656300
1011;244033700;251743000;245899100;244800600;244835200;249131000;253878300;260354000;257287200;258075100;251990400;250599700;244748300;251180900;245704300;242410700;250070900;265803100;255517700;254950000;250193900;256879400;247211200;253328400;244124600
1017;149678900;146874900;140905700;151325700;148625900;153298500;174438100;147568300;148360800;146198200;147713200;146737000;149453800;156347100;154191800;145563800;152069000;150976700;147687900;142640600;151800100;158029000;151203400;174995500;150361800
1021;120557200;122527800;127370400;126192500;120865800;128179000;122645800;124241500;125128600;153086800;126012700;127501600;120645600;125423000;129530900;124515600;125095500;127545600;124569200;131052700;120890300;122808100;126836700;120774500;117878200
1027;192505000;191234400;192779600;200767800;199122100;197860300;191768000;188980200;223992600;219273900;209111000;192813300;187853800;186109300;188018200;190489000;196160300;194591500;202900500;195843800;200497000;199600600;190938000;194211200;188400100
1031;246374500;243727900;240699600;246096600;265389900;255082500;250890300;252487000;248366300;257545400;260349400;244313900;250655400;250982900;264540900;214631500;169885200;191536800;177149000;164871600;156897200;164960500;174970500;173640900;179898700
1037;141125600;137396500;141130600;131916200;127524900;123103500;128893700;128318800;121363400;117368300;116680200;116636500;125645600;117756100;125093900;114031200;121894900;113235600;117882500;126433000;118042300;123538400;123277600;120234700;114869800
1041;110931500;121721600;105802100;104895200;113988400;107653000;107434200;105264200;102142800;105561200;108158000;101809600;102025800;102022800;108946300;108416400;111203300;103015400;106374200;115577500;112808100;105442500;103448100;116448700;107966700
1047;106998900;98650500;100982500;103528200;109327000;106731600;96146300;99200400;99179800;102673300;102718900;97664700;96991300;96788300;96352900;106928100;98643100;100457800;101260600;102747800;113782300;102733800;100497500;100467900;99318900
1051;125815600;121659800;134105200;125421600;125483400;124325400;127414900;121398600;123220800;123199700;126073800;126432000;125092700;128600400;127316100;128138200;124055000;138797800;124668700;131416800;125544200;131588200;125799000;124425400;120324600
1057;130114800;124923600;129904000;124149600;132029500;125204300;126220900;123242300;127987300;129930400;135316100;129469100;128114300;134696700;131238200;126834500;133990800;134245300;129437700;125396900;130251100;137449400;128798900;129178500;130838800
1061;155238000;132842100;146094300;159713900;162525300;165296300;161661200;151290600;147661300;147597000;151495800;158648800;157000300;152490500;153110400;155769600;151157400;158041800;155111300;160906800;160068800;165572700;160219500;147843100;151971600
1067;123713400;124778500;115484500;115468600;115739400;108760700;102044300;103380900;107635900;98022200;102996100;99465200;103863900;112113000;109071700;101975400;99316800;103117200;106397600;99784000;104339400;105802200;102586300;115411900;99561800
1071;113993900;111808400;116475600;118710400;119871600;109927100;109501800;109941300;117131000;114460200;113779600;122053100;118151500;120499000;113035200;115256100;115493700;118043900;110173300;120137100;118755900;118900800;110268300;113220000;119399400
1077;127260000;133906800;128344600;133249300;129694400;132850300;126379400;139653100;130503500;141329800;136051000;143874500;133205300;134832100;128546100;128922300;128118500;132636400;130500400;127961300;125348900;134398700;131827100;125806500;128549800
1081;128787800;121653700;125482900;123059900;126524000;121206600;122603100;118062400;123441100;125574800;122484300;115564400;116772700;122550800;120272300;120162900;122958500;134003500;121795600;119526700;118358500;128450600;131030700;122074900;123463700
1087;149063200;141544000;139858100;135950900;141000900;139455700;136689900;140427500;139874000;135959900;138144000;138346200;149265400;137835600;143395900;141108000;138788500;138301500;149850900;170568600;161770900;145456800;146760100;139869300;133522600
1091;174777700;178754900;178996400;181203000;187240900;190962800;179209700;188051800;183990300;185496300;186125900;176057800;175324700;185082500;179972800;173960200;181405100;173078400;184060500;191168500;185011600;186407100;186083100;180375200;184148500
1097;171882200;166873500;176161300;168046500;168994400;182620800;177775200;172767600;181582700;173835900;174393800;175842200;172343000;170451600;173759600;177556300;181136400;175608100;177902300;187132500;210548000;188274500;194231200;184233800;174668700
1101;131576800;130661000;135207400;141819000;128734600;132142500;131083400;129656700;131072200;130201700;140693500;131075600;135128000;131832100;131343200;138098400;128177300;138154200;171766300;156558500;147202300;145779300;162684500;144115400;134131500
1107;149603400;153443700;148444500;160394000;153290900;149942500;167106100;152471600;148614500;152353400;158491200;146870400;151699700;152846100;154916800;148546800;147675100;154708600;147326200;154745100;160973200;156272000;150370200;157969900;157226600
1111;166407700;161565300;170586800;162535600;159489200;161939200;171398800;171190700;181006400;173393700;176487700;189135100;177352000;171344000;181448200;196374900;206713400;200519100;195641300;189668600;178061200;174985400;178228500;187371600;164966900
1117;181754900;188156600;201329100;209998600;190003100;189536500;181112700;182188400;187855400;179088400;181769100;194082200;187128000;182421100;192665300;184416600;179712700;191627900;181963500;183412100;182371100;177750400;182239000;179388300;183427000
1121;134359800;133793200;127212600;127792600;127461500;132998500;123706800;126693000;132684300;136718800;126078200;123251600;126549800;135201600;122733300;126774700;123096000;130939900;125043900;125966700;125019600;126392400;129959400;130368000;125120000
1127;190583700;183423400;184636200;184206600;190902600;181958100;183709600;180559200;177494200;188069400;183424000;194110000;187525800;192006200;180855400;194206600;182488400;184963900;182237500;183852600;184005000;181722000;184123400;185680100;180652200
1131;160885500;172198900;168102300;158207700;164495100;160363000;156027600;161863700;165244300;157782400;163827500;161379300;158600000;164083200;170989100;163623200;157813000;162164000;167672900;167676100;160486300;165611800;158913900;157773000;166604000
1137;130346700;128460500;128367400;129134900;129485600;127561600;129267400;125841300;132903700;130887000;133469900;139108300;127205800;126194600;125986800;127484000;129938400;122898900;124873200;126391500;127103800;124544000;125455200;124633700;139294600
1141;151657300;152010200;165050300;159717400;150066400;152998100;148943500;153207700;148679600;153682400;146350200;148267800;156648300;154006300;154590600;155388700;161849500;149726000;156535700;155911500;155540900;154955200;154253800;159263600;148867300
1147;191608100;189971600;184134700;182818700;192834200;197266300;197745100;191204600;195536200;187816300;193231000;187176300;191592000;190674700;181815600;195622800;188041800;188765300;193482400;188602700;192532900;195322000;193547700;195487500;188790500
1151;139212300;142635200;135665100;138554100;131626900;140297500;159122100;153166700;135854100;144310200;142243300;132457700;136760400;139823700;132260400;132291600;145867000;136229100;133573900;132937000;138258500;137284500;129190400;138911500;140436900
1157;130852200;129288900;133724800;136627700;132292500;134188700;134186600;143751100;127790800;127921100;129630500;137295700;127187900;131744200;126163700;134130200;127208400;133838000;129332100;135519600;126519400;136994400;131378100;134602100;130691000
1161;129110600;115941700;120688300;120219300;120783700;117696000;118563500;123421100;115421300;115718000;115392200;118636400;126652600;120833900;121183300;118817500;131571700;119460600;119075000;118657000;127145700;119893100;120311300;117422800;119702100
1167;180307700;178748700;186451400;182603600;178457700;182192800;183208300;183657100;191507300;186771500;184411200;197632900;181101600;189141800;184541200;180656500;184812400;185317200;181591000;183005300;189282200;179782500;178322300;191795500;189451100
1171;135193500;134071200;131800200;130976900;131489700;140783800;138733200;132264900;135793200;135481100;139148000;131181500;132895000;138437800;142770200;134181300;140754400;137974100;131730200;132141600;132753200;134828600;131816000;129090400;136832800
1177;150716500;150480900;148949800;157683000;150882100;146405000;157755400;151755000;146252500;151344900;155685800;151781800;145560000;148983000;146767600;148578400;153410000;154931600;151618700;154032600;169297100;176321900;170916400;169515500;179974500
1181;238290600;241686600;246072400;232578600;246370400;228988800;231265500;216893400;217172700;207040900;204630300;216025200;207727800;213368200;209238900;213449800;218416900;211004400;215151200;207407100;221011900;219692400;211036600;220702000;210875800
1187;133358300;129982100;129215200;128908800;151441200;148813500;133676000;136026900;137142700;139276600;134524100;137571400;150336600;143553300;132678400;135143200;130751300;126670200;136701200;139031300;137856600;143193600;144984900;136722800;140136600
1191;155001600;167402900;160079400;159358100;174181300;162105600;164963000;166656300;169550400;163061900;164030100;161444800;162883100;163848600;169279500;166410200;167714700;165345300;161914600;172482600;161017100;154847800;158514700;154124100;151444500
1197;216065900;217697100;214195600;215285100;213635300;219658300;223241400;221668500;225465600;224078200;215620700;219006800;217966900;226904700;225637800;229034600;232212400;230721000;238199600;240770200;224470600;224825400;236667300;227473600;229684000
1201;219889100;221452300;204149600;208791600;214880700;206733200;214793900;210565500;213126500;203836300;201308700;224127200;204315600;215561100;210336200;208833600;224938400;216991300;224197300;221339800;218127700;212267800;225008000;214272800;214757400
1207;230894500;221049700;226578500;226024500;232097100;231421300;234081100;232215800;237847600;239322700;236176400;247601000;239294500;244139700;223086300;238385300;228608300;239871300;233241700;231240100;214649200;236297200;219939100;213268200;217317600
1211;185083500;195754900;189130900;178482900;186601000;180749000;174976800;188523200;183354000;183696400;193563600;176393000;178753500;184109500;176112500;188397700;194841900;181782000;190491200;186668100;183273900;189621400;184463200;177830500;184949400
1217;196642100;193263200;191718000;197318300;196242200;200018200;195247400;196248100;187694500;194737400;200569300;191789900;196056400;195027500;187056400;185804400;192449900;186137200;187419200;192335200;190152700;197007600;190349300;182911900;205765500
1221;171981100;171879700;180144100;177152000;170671300;179083500;172663800;177644100;179173900;176265200;177856400;180375600;178995500;179146100;184613400;173350200;175212200;177388400;175467100;174576000;179814700;170599400;171823100;178614900;181865800
1227;217535300;215996500;207633700;217980900;214371900;210849200;214652800;209849800;210459600;209987900;211438100;214967800;211346000;228856900;209735600;212013500;218572900;212025400;220505000;213729400;223252700;210604000;208592000;227022400;217522800
1231;148931600;154016700;149075200;151274600;155841300;149382200;148656200;145769100;158899300;149971600;165067300;156453900;151400000;151898100;158046600;159850000;158671100;175049900;182269400;169229300;184402900;162509600;156071300;148726700;152305000
1237;188124500;193178200;196700300;195362600;193695900;196908300;191467600;191632900;197491800;192065700;193157700;186900200;188054700;194107800;197596900;199375500;192422000;189453500;204164800;196059900;186071300;196826400;185834200;193282700;193592300
1241;211361300;211126000;218721500;224351600;227681000;216418900;219101200;212960100;215243600;216249000;214092000;217135500;214551700;213859400;222909700;212582200;224266300;214097000;223735200;217641100;217909900;227797000;219819400;218404600;219347500
1247;236120100;253498700;243869200;245622500;235935700;247223700;238506000;248212700;242715500;248442800;236875600;251227800;259313400;243318300;238987700;233807400;237287800;235678900;241932900;236754100;245524900;240516600;249604900;238734900;234025200
1251;220526500;223667000;226160300;215532200;223282800;227232900;233045400;227971700;220049400;224322100;226269600;223181300;224216800;215673500;227714100;222355600;224918700;220203100;223349500;232940300;220705900;227752100;220140800;236661300;228864600
1257;197050200;195365500;189834200;201314800;196354300;189356300;189285600;185985800;190007300;201201300;199180700;191821900;204840500;205969700;209127900;242434600;357255100;356455100;325451800;318430700;320450800;320668700;336892400;342696700;338107500
1261;390419800;362598700;358522200;369358100;377622000;371285000;363447600;361850200;357774800;391384700;382561300;401500400;407978400;427311400;434442200;421494700;395606100;408764900;412551100;436701900;408305100;413272400;373540500;428297700;436101400
1267;458061800;402907900;432445900;462963500;431356100;429996700;396119700;436031100;419993500;388872700;415711700;401379600;391458400;253119500;281433400;246236100;231567600;271000500;264448800;256410600;259010700;248562400;225421800;237140000;223673800
1271;217018700;216078300;214343000;215316200;221142100;235335100;234220100;213158700;249401800;353028200;386327700;363290400;387534900;385934400;360423000;367256900;373590900;417203300;403908800;396422400;405854300;414009400;382844900;386246300;374828600
1277;339100600;326414800;321699800;318461200;308974200;314312800;324198000;366806900;338560400;296801100;323986200;334668200;346141000;330388400;316414700;311666800;301477700;304423200;306402800;315874100;340066900;310510100;362968800;307636900;310621400
1281;376162800;413182800;378775900;385779800;383532200;381744500;374458300;376806500;376460200;386793300;371379700;388558900;372126300;363968000;362107000;367947500;377704600;378693700;372680200;371727800;371471000;365290000;368251000;389434100;385954000
1287;424818800;416855200;418932300;418867700;420003500;469394600;424280200;435211000;421705300;421258400;429982900;416566200;424206800;418182700;427426600;417351100;429681200;489432300;471363800;422481400;423383200;434311900;430245200;410156700;412207000
1291;320613600;323127600;333865000;331947700;327639700;330242700;330736100;323281900;319794700;319207000;332456100;333881400;329488100;323080900;318324200;326528800;318839200;329197300;332094800;333114900;338896500;325503800;329600300;333508200;329028300
1297;292719800;290633400;294537800;272202900;281768500;272071300;282919100;281039300;288794100;272352800;287035000;271112700;272908800;267682000;269729500;273639000;270563600;285532000;276675000;276068200;277665200;275253300;268260900;273361300;267721200
1301;323108300;345878900;349266100;331393600;337267200;335508900;329094300;333871800;330656600;340326800;347392200;337499800;337330700;379932800;336763100;329814100;346736100;339634300;326310600;334279700;334109400;333528800;338171300;334324400;334595000
1307;380408100;404457900;358884500;335434400;354820600;349266000;363365400;393963700;372240000;350371000;382008400;390637600;397895500;388503700;394643400;385033900;383314900;351363100;344200200;392017000;263496100;232020000;234986800;225249300;238964200
1311;231034600;231887400;240215400;242902200;240226200;234323400;241985900;235718400;251077300;293373300;247142600;236028100;246519600;242369900;240111100;244126900;235297700;244932200;236893100;234902300;244634400;243344100;242535900;235650400;242577700
1317;236362300;247084900;238308100;241635900;235793900;247653700;243264400;252857700;238541000;249472200;247011100;247241100;238348800;242682500;245562400;236826300;241958000;243969100;253614500;242034600;244045000;242347400;245118100;241497700;238484900
1321;217949400;216659500;216464800;218376800;227350100;220813000;216654300;224871900;218054600;227356700;220065100;213108700;234643300;218603900;218338600;224967900;223000200;218005500;217043600;227721500;212282100;229389900;219642000;225021300;220593400
1327;171253500;185137100;175502000;182628000;187914700;169282000;172470100;182847600;170775000;173544100;177284200;169134800;179739700;185414200;172105600;179511000;176533500;175236900;178947400;177113000;170561900;173857500;175232600;169833800;168585800
1331;184703100;188108400;190625300;196808500;187642300;186251800;193301500;184056200;183571700;188649800;181478400;181703400;187637300;187359500;184639500;181459000;185146800;198345900;190608600;186808200;190180900;181392500;185036000;186551400;180928900
1337;202831200;200628200;197819500;205509400;197150800;203342900;207259300;211433200;203716600;204419300;205292100;218944100;256767500;212456300;201974300;212053500;202691200;206773100;213715900;204529600;200714300;209720800;203157700;203389500;209276200
1341;179061800;181009500;191984100;176502500;183938800;190070500;174633700;180467300;175924900;173809900;178025500;170683700;171448200;184569100;174876500;171260400;188764900;179388900;179506500;188200500;180631700;178445700;189704600;171395400;181349100
1347;275699200;268759500;277217500;295642500;300744400;281815900;282751500;281805700;277007600;275305400;279640200;275251400;277408200;295214500;278223900;280402200;275381800;278254000;273208700;278187300;267765100;289010600;282887700;278355300;281711100
1351;220098500;214115200;225500500;216782500;232219000;213200200;217510200;216609800;221560400;217657600;209484300;225621100;213884600;213345700;216449800;219033100;226745500;220222200;225996700;215620000;219519800;216806200;217171600;215039300;213663300
1357;234661100;248843100;239991600;245642600;234558600;250692100;240913100;240992800;234487500;233706100;241978900;231347300;240542100;231396000;270657300;236478000;235358400;233171800;246103400;239956100;237982100;235042600;237084400;235616100;236983300
1361;269771200;266791100;268634800;264938800;277100800;271054900;267085900;271416800;265458300;277586100;269492700;261550300;280756200;264427200;266882800;263734800;274691100;261132100;272779300;308562700;269770200;254786800;261227400;261866800;265543200
1367;199510100;211293900;203543300;225319800;206000500;212359400;243814200;222220000;215957100;202405800;200653300;206490900;211041400;218700700;219637300;206624800;207043400;208835600;209122700;202964100;201634100;206328900;206465300;205089200;203330100
1371;219117000;235004300;231330800;222561900;220475400;216164100;225022100;219238800;221832400;213725500;221005700;228806300;220938500;225405300;217766800;231647900;222026200;217606500;224677300;221770600;231658300;217609300;225213500;216277300;237338700
1377;286628200;270221500;280262600;283242800;276141400;289698100;284632900;280913600;281253900;279710600;282344500;274643100;270327800;282022500;281537900;287903800;279934400;293278000;282812300;275550400;283811400;277862300;273170700;271281900;292858800
1381;230708500;231311700;235681300;249448800;222565500;222841900;239257800;245523100;242871200;227246200;243504600;268515600;244400300;249132800;230896800;229782400;226951500;242207800;250182200;235016400;246619500;237881000;225017100;226667300;226021500
1387;262914200;261750500;262959800;267115900;261145900;267416000;253734500;267767800;286357100;254559900;270220600;254618200;262884800;265337000;262510500;289257100;272688100;252735900;255883800;294362100;305576000;269142400;280082400;281156100;274367200
1391;248013800;226154700;245254700;236781900;244035600;226564800;215036100;209867800;217751600;221136900;233036500;216418400;215456300;221291500;235630600;239272200;217846100;213054500;251015700;245907800;225055600;235930900;247320500;236198400;236325600
1397;237497800;241341300;233733400;231186100;230868700;234232100;234584800;243301800;234647700;229217800;233394700;229297600;223855400;245074700;252692100;256109500;246679600;254977800;259976700;270426800;251753000;246929300;237731500;223370000;235332500
1401;212659600;209328400;222151400;221843800;226756800;215643800;219351500;197430300;200511600;208535400;219663700;216582000;203610800;210454000;206574400;213849200;217194600;205619500;212266800;212655000;215138800;210264900;205503000;214508000;206997800
1407;274225600;274203200;264329900;278215200;274841800;287118700;252661700;288488700;272179600;278575600;294904300;309451100;283778800;268068300;262250900;261566100;264683100;262407300;265347700;258438300;257847700;252532700;259335100;249015700;267642800
1411;192732200;204504900;193548100;195241900;205086800;190222700;196130600;199499400;191247400;192376700;189452400;197049700;197210000;199344300;198481200;197696100;199618700;198358700;201037100;191252200;195303900;199736900;195280800;197999400;188706600
1417;290673000;288330700;292750900;283078800;295276700;282694200;284171700;276635100;291207600;287020700;289037100;290003100;285647000;293702500;289021300;300034800;298179200;329852100;302060600;286242800;290566300;285829300;285127400;283100800;289918400
1421;312863600;306171300;331780700;316802400;331202200;300432100;304887500;304506900;306716700;308620300;299952200;312628600;296053500;303594700;299335700;292818500;303123400;313151400;310035600;303493700;310083900;305250700;297861200;306758900;294929200
1427;166871400;165289900;170303600;176070800;166860300;183484300;177791000;174940900;181428000;178973900;185827400;179841400;189168100;173566300;189744600;179703600;170439300;167888600;172872100;170357200;167420800;176126800;170841700;165681900;173522400
1431;252252300;249454300;252595300;254404100;252428500;247788300;249432900;250809600;254420400;244432600;260356600;251897700;259435500;253368400;261430100;259655100;308249100;280872100;282237200;252000900;248772100;247590900;251774400;250551500;252615600
1437;183072000;177204100;186328500;178340700;184479400;179368000;177348700;180891300;185355100;185471800;194315600;179211500;183271100;189401900;186716800;181574300;185591100;178028200;178469500;184309100;183551400;179248300;184899300;182965000;189525200
